"F1 2020 Telemetry of Spa - Mercedes - Time Trial - DRY 0","2020-09-27 19:48:04",105.246,10,5,"v5"
FWing, RWing, OnThrottle, OffThrottle, FrontCamber, RearCamber ,FrontToe, RearToe, FrontSusp, RearSusp, FrontAntiRoll, RearAntiRoll,FrontSuspH, RearSuspH, BrakePressure, BrakeBias, FrontTyrePressure, RearTyrePressure,Ballast,FuelLoad
5.0,6.0,65.0,0.0,-3.0,10.0,0.10000000894069672,0.3500000238418579,5.0,3.0,6.0,5.0,5.0,7.0,100.0,58.0,23.0,21.5,6.0,0.0,
TrackID, Tracklen, EventID, TeamID, WeatherID, TyreID, Lap, LapsInRace, Fuel at Start, MaxGears, MaxRevs, IdleRevs, Online, RoadTemp, AmbientTemp
10,7003.0,12,0,0,18,5,20,10.0,9,13000.0,4300.0,false, 29.0, 20.0
LapDistance,Distance,LapTime,Sector1Time,Sector2Time,Speed,EngineRevs,ThrottlePercentage,BrakePercentage,Steer,Clutch,Gear,DRS,CanUseDRS,KERSLevel,EngineTemperature,RacePosition,Sector,nPits,FuelRemaining,CurrentFlag,CurrentLapInvalid,X,Y,Z,GForceLatitudinal,GForceLongitudinal,GForceVertical,WheelSpeedRearLeft,WheelSpeedRearRight,WheelSpeedFrontLeft,WheelSpeedFrontRight,BrakeTemperatureRearLeft,BrakeTemperatureRearRight,BrakeTemperatureFrontLeft,BrakeTemperatureFrontRight,TyreTemperatureRearLeft,TyreTemperatureRearRight,TyreTemperatureFrontLeft,TyreTemperatureFrontRight,TyreWearRearLeft,TyreWearRearRight,TyreWearFrontLeft,TyreWearFrontRight,SuspensionPositionRearLeft,SuspensionPositionRearRight,SuspensionPositionFrontLeft,SuspensionPositionFrontRight,SuspensionVelocityRearLeft,SuspensionVelocityRearRight,SuspensionVelocityFrontLeft,SuspensionVelocityFrontRight,SuspensionAccelerationRearLeft,SuspensionAccelerationRearRight,SuspensionAccelerationFrontLeft,SuspensionAccelerationFrontRight,MGUKHarvested,MGUHHarvested,ERSSpent,ERSMode,FuelMixMode,Yaw,Roll,Pitch
1.9550781,28016.297,0.0154551715,0.0,0.0,242.61847,11127.0,100.0,0.0,-0.57221055,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-326.5908,-7.502811,-731.316,0.23037471,0.7842669,0.1273866,243.98174,244.1485,242.68773,242.88898,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.022294922,0.024052404,0.008579328,0.009615991,61.80243,31.60322,5.7711787,-14.074516,3099.862,88.4765,-417.9724,-2029.0586,0.0,0.0,0.0,3.0,3.0,-2.5351343,0.019919617,0.030826807
5.0878906,28019.43,0.06168704,0.0,0.0,243.87695,11188.0,100.0,0.0,-0.5691588,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-328.37506,-7.42716,-733.8905,0.22261752,0.7563344,0.0056115035,245.34099,245.45009,243.96448,244.15457,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.023336735,0.024774613,0.008180824,0.009428686,-9.494762,9.324165,-11.169039,3.0968661,-5165.821,-3908.5986,-40.761772,233.05461,0.0,0.0,0.0,3.0,3.0,-2.5336742,0.020491365,0.031189203
9.314453,28023.656,0.123727985,0.0,0.0,245.54282,11264.0,100.0,0.0,-0.55695176,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-330.788,-7.3274097,-737.35944,0.20195124,0.7553275,-0.094049536,247.01561,247.1344,245.6336,245.80922,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.022019312,0.023164049,0.008291791,0.009314264,-3.2025063,-4.6222653,2.8083344,10.167147,275.09015,865.39557,-84.27841,669.9232,0.0,0.0,0.0,3.0,3.0,-2.5319033,0.019881906,0.030151606
12.496094,28026.838,0.17037198,0.0,0.0,246.77383,11318.0,100.0,0.0,-0.55695176,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-332.61,-7.2539587,-739.96985,0.1958774,0.7433593,0.06810981,248.18263,248.31163,246.87666,247.04587,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.023119904,0.02405874,0.008651382,0.009754265,28.86891,23.365236,10.211752,7.3111267,25.323069,85.127335,126.20521,-118.688484,0.0,0.0,0.0,3.0,3.0,-2.5306587,0.019325893,0.02990818
16.800781,28031.143,0.232841,0.0,0.0,248.39568,11392.0,100.0,0.0,-0.47150254,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-335.0789,-7.152503,-743.496,0.176586,0.7290361,0.023283323,249.81377,249.9322,248.50626,248.66498,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.023726668,0.024727115,0.008984139,0.009950866,8.199607,5.5602984,-5.9649386,-2.2527862,289.37463,-300.34848,-571.8028,-359.796,0.0,0.0,0.0,3.0,3.0,-2.529036,0.018845625,0.029719234
20.078125,28034.42,0.28017393,0.0,0.0,249.60112,11448.0,100.0,0.0,-0.19073486,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-336.96268,-7.0747485,-746.1788,0.1354681,0.7163098,-0.06762101,251.06273,251.1605,249.73349,249.85753,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.023824913,0.024384115,0.008837091,0.009765893,-8.216815,-10.611528,0.51278967,-4.975455,-898.777,-157.4381,250.91336,-185.83464,0.0,0.0,0.0,3.0,3.0,-2.5279737,0.01819896,0.029067993
20.078125,28034.42,0.28017393,0.0,0.0,249.60112,11448.0,100.0,0.0,-0.19073486,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-336.96268,-7.0747485,-746.1788,0.1354681,0.7163098,-0.06762101,251.06273,251.1605,249.73349,249.85753,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.023824913,0.024384115,0.008837091,0.009765893,-8.216815,-10.611528,0.51278967,-4.975455,-898.777,-157.4381,250.91336,-185.83464,0.0,0.0,0.0,3.0,3.0,-2.5279737,0.01819896,0.029067993
24.410156,28038.752,0.3427824,0.0,0.0,251.16434,11518.0,100.0,0.0,0.64851046,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-339.45596,-6.9735518,-749.723,0.0076475567,0.7046825,-0.0010360889,252.64693,252.64679,251.36885,251.36037,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.023989882,0.024323557,0.00934965,0.009701844,13.921718,2.3904493,7.718176,4.0665355,404.92285,88.72617,-236.29608,329.82117,0.0,0.0,0.0,3.0,3.0,-2.5273664,0.017321227,0.02828753
27.652344,28041.994,0.38911074,0.0,0.0,251.69722,11546.0,100.0,0.0,1.3321161,0.0,6.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-341.32098,-6.898059,-752.3744,-0.12759729,-0.41672555,-0.027238712,252.02238,251.86226,252.06473,251.89258,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.024659153,0.0242688,0.009728182,0.009542681,3.8941276,-6.303275,10.627916,-5.6559744,-1078.0178,-388.39206,181.82854,237.14809,0.0,0.0,0.0,3.0,3.0,-2.5281048,0.016628133,0.027493238
32.01758,28046.36,0.45143235,0.0,0.0,252.72896,10155.0,100.0,0.0,1.4114618,0.0,7.0,1.0,0.0,4000000.0,90.0,1.0,0.0,0.0,10.0,0.0,0.0,-343.8289,-6.7971,-755.9486,-0.26163793,0.6707279,0.117470406,254.22453,253.97336,253.09288,252.76453,29.0,29.0,29.0,29.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.02523419,0.024174284,0.010391821,0.009609198,69.685715,58.279675,-15.430591,-20.134996,2729.051,3343.8733,-1307.8563,-989.1725,0.0,0.0,0.0,3.0,3.0,-2.5308518,0.016071683,0.027377248
