"F1 2020 Telemetry of Spa - Mercedes - Time Trial - WET 0","2020-09-27 20:14:24",121.971,10,7,"v5"
FWing, RWing, OnThrottle, OffThrottle, FrontCamber, RearCamber ,FrontToe, RearToe, FrontSusp, RearSusp, FrontAntiRoll, RearAntiRoll,FrontSuspH, RearSuspH, BrakePressure, BrakeBias, FrontTyrePressure, RearTyrePressure,Ballast,FuelLoad
2.0,7.0,50.0,0.0,-2.700000047683716,10.0,0.05000000074505806,0.20000000298023224,1.0,5.0,4.0,1.0,4.0,5.0,97.0,52.0,21.0,19.5,6.0,0.0,
TrackID, Tracklen, EventID, TeamID, WeatherID, TyreID, Lap, LapsInRace, Fuel at Start, MaxGears, MaxRevs, IdleRevs, Online, RoadTemp, AmbientTemp
10,7003.0,12,0,5,8,7,20,10.0,9,13000.0,4300.0,false, 23.0, 20.0
LapDistance,Distance,LapTime,Sector1Time,Sector2Time,Speed,EngineRevs,ThrottlePercentage,BrakePercentage,Steer,Clutch,Gear,DRS,CanUseDRS,KERSLevel,EngineTemperature,RacePosition,Sector,nPits,FuelRemaining,CurrentFlag,CurrentLapInvalid,X,Y,Z,GForceLatitudinal,GForceLongitudinal,GForceVertical,WheelSpeedRearLeft,WheelSpeedRearRight,WheelSpeedFrontLeft,WheelSpeedFrontRight,BrakeTemperatureRearLeft,BrakeTemperatureRearRight,BrakeTemperatureFrontLeft,BrakeTemperatureFrontRight,TyreTemperatureRearLeft,TyreTemperatureRearRight,TyreTemperatureFrontLeft,TyreTemperatureFrontRight,TyreWearRearLeft,TyreWearRearRight,TyreWearFrontLeft,TyreWearFrontRight,SuspensionPositionRearLeft,SuspensionPositionRearRight,SuspensionPositionFrontLeft,SuspensionPositionFrontRight,SuspensionVelocityRearLeft,SuspensionVelocityRearRight,SuspensionVelocityFrontLeft,SuspensionVelocityFrontRight,SuspensionAccelerationRearLeft,SuspensionAccelerationRearRight,SuspensionAccelerationFrontLeft,SuspensionAccelerationFrontRight,MGUKHarvested,MGUHHarvested,ERSSpent,ERSMode,FuelMixMode,Yaw,Roll,Pitch
2.2539062,42023.766,0.031112358,0.0,0.0,220.3668,10141.0,100.0,0.0,0.0289917,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-328.59207,-7.451788,-730.3687,-0.008267375,0.94550496,0.1058834,222.46307,222.42014,220.45616,220.442,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.017958622,0.017950777,0.007492639,0.0077002193,37.324883,55.59268,-30.884844,-22.967089,-2324.5266,-1345.0264,-1519.9175,-965.59125,0.0,0.0,0.0,3.0,3.0,-2.5330966,0.018942533,0.030847788
5.1835938,42026.695,0.07871443,0.0,0.0,221.8852,10223.0,100.0,0.0,0.07476807,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-330.26666,-7.38069,-732.7735,-0.025096368,0.8953177,-0.106957234,224.22571,224.24413,221.98663,221.97215,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.01731754,0.017140582,0.007254913,0.007297059,-22.864828,-29.45099,-1.0059054,0.033542804,-3629.856,-2804.3928,-252.7107,413.70837,0.0,0.0,0.0,3.0,3.0,-2.5332048,0.018517748,0.02978468
9.1015625,42030.613,0.14241874,0.0,0.0,223.90643,10312.0,100.0,0.0,0.21209717,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-332.50558,-7.289447,-735.9897,-0.054710697,0.9004681,-0.0427273,226.19197,226.19981,224.01344,223.98378,23.0,23.0,23.0,23.0,70.0,70.0,70.0,71.0,0.0,0.0,0.0,0.0,0.016833764,0.016562859,0.0074071717,0.007502507,10.447768,7.731645,11.81892,5.4636865,-235.89987,-147.99362,431.72253,219.53929,0.0,0.0,0.0,3.0,3.0,-2.5334373,0.018064836,0.02909863
12.019531,42033.53,0.18916982,0.0,0.0,225.38666,10374.0,100.0,0.0,0.51118135,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-334.17163,-7.222477,-738.3847,-0.050092813,0.8920432,0.052341856,227.56831,227.54233,225.51892,225.4471,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.017669909,0.017373053,0.007970625,0.007821436,21.851624,18.552223,10.539068,4.409104,255.2209,-112.68233,-65.00798,-229.87509,0.0,0.0,0.0,3.0,3.0,-2.5338387,0.01776162,0.028988123
15.980469,42037.492,0.25202054,0.0,0.0,227.34227,10464.0,100.0,0.0,0.70649385,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-336.4329,-7.1302433,-741.64026,-0.09922626,0.874558,0.0032979194,229.56987,229.50096,227.50784,227.37604,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.018131386,0.017672775,0.008331439,0.00795682,3.0699713,0.06698205,4.4347897,-0.23962592,72.24789,-53.30338,-50.914238,-190.33543,0.0,0.0,0.0,3.0,3.0,-2.5349278,0.017518649,0.028798103
18.96875,42040.48,0.29931584,0.0,0.0,228.78897,10529.0,100.0,0.0,0.7522702,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-338.13458,-7.060629,-744.09546,-0.15213597,0.8648714,-0.009208871,231.00352,230.91577,228.9769,228.80766,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.018400379,0.017781548,0.008409557,0.007888604,6.2691684,3.066322,0.6019905,-0.066418745,-6.073232,57.277946,-94.66161,146.32497,0.0,0.0,0.0,3.0,3.0,-2.5361133,0.017369252,0.028712034
22.957031,42044.47,0.36182705,0.0,0.0,230.67119,10614.0,100.0,0.0,0.7522702,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-340.40143,-6.9682255,-747.375,-0.17505442,0.8475751,-0.017434925,232.86082,232.79015,230.87619,230.68251,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.018776285,0.017667558,0.008586139,0.0080410475,5.6471224,0.2747925,4.3010325,1.49105,-124.1014,234.5934,13.555115,-144.12578,0.0,0.0,0.0,3.0,3.0,-2.5379744,0.016833711,0.0281322
25.964844,42047.477,0.40865886,0.0,0.0,232.05782,10676.0,100.0,0.0,0.7522702,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-342.1082,-6.8990016,-749.8522,-0.20518471,0.83442396,-0.010194856,234.2311,234.12881,232.26843,232.07173,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.018943166,0.017906768,0.008847047,0.008027964,3.2159936,6.1238966,6.8241353,1.8301822,-14.984489,41.32927,85.19237,184.0494,0.0,0.0,0.0,3.0,3.0,-2.5394757,0.016519547,0.027787209
29.972656,42051.484,0.47077852,0.0,0.0,233.86069,10756.0,100.0,0.0,0.7522702,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-344.3771,-6.807094,-753.15686,-0.22603469,0.8178879,0.0108496435,235.97916,235.87552,234.0777,233.87624,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.019378053,0.018237976,0.009130331,0.008235414,8.019087,8.733102,3.2932396,3.3856988,-16.300163,72.95469,23.37395,-23.079227,0.0,0.0,0.0,3.0,3.0,-2.54152,0.016401086,0.027706265
32.984375,42054.496,0.5170887,0.0,0.0,235.18025,10816.0,100.0,0.0,0.7522702,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-346.07733,-6.737992,-755.6424,-0.19767262,0.80465984,-0.046088994,237.29872,237.188,235.40344,235.1946,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.019586755,0.01843754,0.009197649,0.008179414,2.001156,2.613293,-5.8185687,-8.047173,-154.61421,-134.22476,-683.36194,-678.311,0.0,0.0,0.0,3.0,3.0,-2.5430634,0.01633878,0.02759254
32.984375,42054.496,0.5170887,0.0,0.0,235.18025,10816.0,100.0,0.0,0.7522702,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-346.07733,-6.737992,-755.6424,-0.19767262,0.80465984,-0.046088994,237.29872,237.188,235.40344,235.1946,23.0,23.0,23.0,23.0,70.0,71.0,70.0,71.0,0.0,0.0,0.0,0.0,0.019586755,0.01843754,0.009197649,0.008179414,2.001156,2.613293,-5.8185687,-8.047173,-154.61421,-134.22476,-683.36194,-678.311,0.0,0.0,0.0,3.0,3.0,-2.5430634,0.01633878,0.02759254
37.035156,42058.547,0.5788336,0.0,0.0,236.89685,10902.0,100.0,0.0,0.7461667,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-348.35806,-6.648972,-758.98914,-0.20367387,0.782541,-0.18086074,239.19798,239.08911,237.12671,236.91579,23.0,23.0,23.0,23.0,70.0,70.0,70.0,71.0,0.0,0.0,0.0,0.0,0.018507477,0.017366048,0.009028916,0.007965238,-26.29096,-26.859053,18.568207,16.74147,-407.72327,-483.026,747.1258,642.0143,0.0,0.0,0.0,3.0,3.0,-2.5451033,0.01638719,0.026451826
40.125,42061.637,0.6254944,0.0,0.0,238.21288,10948.0,100.0,0.0,0.69123507,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-350.09473,-6.584198,-761.54724,-0.23840158,0.78734803,0.085991524,240.20059,240.07596,238.44308,238.23778,23.0,23.0,23.0,23.0,70.0,71.0,70.0,70.0,0.0,0.0,0.0,0.0,0.019820746,0.01868633,0.009541253,0.008455352,47.022495,47.115715,7.2196736,7.916591,603.6171,636.6286,-177.09024,-30.79446,0.0,0.0,0.0,3.0,3.0,-2.5467095,0.016449865,0.02691555
44.26172,42065.773,0.68779594,0.0,0.0,239.89713,11025.0,100.0,0.0,0.6454587,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-352.41095,-6.495335,-764.97235,-0.23045373,0.76503754,0.09051455,241.89249,241.77788,240.12437,239.93242,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.020605337,0.019483704,0.010251421,0.009232925,8.731281,9.979255,6.5441923,7.904034,354.23923,422.22095,-660.3069,-635.318,0.0,0.0,0.0,3.0,3.0,-2.5487216,0.016560944,0.027152896
47.36328,42068.875,0.734358,0.0,0.0,241.1322,11080.0,100.0,0.0,0.6454587,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-354.14264,-6.426742,-767.5428,-0.19963376,0.74733454,0.073536165,243.0754,243.01776,241.36256,241.17703,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.021336226,0.019842718,0.009959674,0.00943282,16.66888,-1.8811336,-5.798131,6.778632,-104.357056,-1005.3482,234.19138,-119.00912,0.0,0.0,0.0,3.0,3.0,-2.5501676,0.015951332,0.026952982
51.54297,42073.055,0.79641336,0.0,0.0,242.75555,11155.0,100.0,0.0,0.6454587,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-356.4721,-6.3329062,-771.01306,-0.19343966,0.7354288,-0.021256695,244.73256,244.64786,242.98834,242.80215,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.02139079,0.019506719,0.009909256,0.009281765,-4.2231913,6.124661,0.5077795,-16.203775,-180.69969,286.2233,-431.14807,-1044.2501,0.0,0.0,0.0,3.0,3.0,-2.5520568,0.0145871965,0.025875568
54.70703,42076.22,0.84320956,0.0,0.0,243.9513,11213.0,100.0,0.0,0.6454587,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-358.23187,-6.26317,-773.6439,-0.21572119,0.72156894,-0.10844608,246.01813,245.9199,244.19069,244.00595,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.020603266,0.019282501,0.009838099,0.00871241,-15.052942,-10.711007,7.615465,2.3503866,280.8913,-273.93036,633.7089,1059.7739,0.0,0.0,0.0,3.0,3.0,-2.5534325,0.014335395,0.025015354
58.960938,42080.473,0.9057655,0.0,0.0,245.53952,11279.0,100.0,0.0,0.60578585,0.0,6.0,0.0,0.0,4000000.0,89.0,1.0,0.0,0.0,10.0,0.0,0.0,-360.58932,-6.1726203,-777.18054,-0.21453601,0.71363914,0.058677483,247.46028,247.34624,245.77927,245.59831,23.0,23.0,23.0,23.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.021083439,0.019977747,0.010287215,0.009288348,31.248058,31.06418,5.7087436,5.400208,328.95044,186.44029,40.85443,-56.80991,0.0,0.0,0.0,3.0,3.0,-2.5553048,0.014507148,0.02532196
